duration,first_blood_time,dire_kills,radiant_kills,radiant_win
2008,143,45.0,16.0,False
1843,119,36.0,10.0,False
2853,70,35.0,60.0,True
2657,140,40.0,29.0,False
1970,131,42.0,18.0,False
2290,0,33.0,33.0,False
1675,0,18.0,39.0,True
2117,108,40.0,22.0,False
2050,3,40.0,22.0,False
2389,195,31.0,36.0,True
2875,87,37.0,37.0,True
4048,202,31.0,55.0,True
1834,47,33.0,25.0,False
1899,90,21.0,33.0,True
2376,13,23.0,34.0,True
2307,97,37.0,25.0,False
3745,31,44.0,57.0,False
2079,92,27.0,43.0,True
2607,145,23.0,34.0,True
1492,3,6.0,32.0,True
1928,0,8.0,36.0,True
2263,149,48.0,37.0,False
2772,0,25.0,51.0,True
1943,47,24.0,37.0,True
3553,0,62.0,44.0,False
1666,52,31.0,4.0,False
3005,122,45.0,25.0,False
2395,86,32.0,28.0,False
2456,58,43.0,11.0,False
2027,62,40.0,28.0,False
1744,86,22.0,46.0,True
3807,57,63.0,31.0,False
2279,42,22.0,40.0,True
2276,129,24.0,40.0,True
1984,154,18.0,21.0,True
2084,0,21.0,31.0,True
2774,184,43.0,33.0,False
2269,203,36.0,27.0,False
2926,0,36.0,43.0,True
1908,58,24.0,40.0,True
1532,151,15.0,31.0,True
2063,96,24.0,45.0,True
2172,310,15.0,45.0,True
2192,42,18.0,33.0,True
2121,185,51.0,27.0,False
2654,13,39.0,43.0,True
2680,10,47.0,47.0,False
2240,30,45.0,27.0,False
2258,145,19.0,31.0,True
2727,11,62.0,42.0,False
1791,0,17.0,39.0,True
2132,50,24.0,38.0,True
2139,264,22.0,33.0,True
3215,37,34.0,40.0,False
1624,196,37.0,18.0,False
1093,111,23.0,6.0,False
2060,54,33.0,43.0,True
1651,73,44.0,25.0,False
2576,147,28.0,39.0,True
976,124,14.0,18.0,True
942,77,3.0,19.0,True
2112,37,20.0,27.0,True
2318,12,45.0,27.0,False
1985,61,35.0,23.0,False
2456,0,54.0,43.0,False
2121,47,23.0,42.0,True
1873,269,37.0,16.0,False
2766,120,38.0,44.0,True
1752,42,30.0,24.0,False
2906,181,72.0,33.0,False
2123,183,34.0,18.0,False
2756,122,44.0,33.0,False
2443,286,25.0,42.0,True
2690,8,60.0,38.0,False
1477,48,12.0,37.0,True
3269,71,48.0,29.0,False
2159,0,39.0,12.0,False
1718,115,13.0,27.0,True
2357,0,27.0,46.0,True
2628,85,53.0,30.0,False
1373,62,16.0,31.0,True
3041,50,36.0,47.0,True
2172,101,48.0,32.0,False
2332,0,26.0,45.0,True
3316,201,58.0,64.0,False
3445,63,65.0,60.0,True
3162,30,34.0,50.0,True
2959,40,46.0,44.0,True
2538,197,26.0,37.0,True
1632,25,16.0,37.0,True
1978,0,13.0,31.0,True
1713,63,29.0,18.0,False
1238,142,13.0,27.0,True
2457,30,48.0,34.0,False
2225,127,50.0,24.0,False
3272,341,45.0,48.0,False
3072,36,53.0,45.0,True
1897,156,42.0,16.0,False
3315,13,44.0,55.0,True
3377,157,55.0,33.0,True
1718,110,17.0,34.0,True
2704,3,40.0,48.0,True
2439,107,45.0,36.0,False
2339,84,31.0,28.0,False
1866,4,28.0,55.0,True
1802,0,17.0,46.0,True
2165,122,26.0,44.0,True
2054,169,30.0,44.0,True
1433,66,17.0,48.0,True
2011,243,17.0,39.0,True
1419,130,29.0,21.0,False
811,0,20.0,5.0,False
3841,62,62.0,75.0,True
2235,5,48.0,27.0,False
2095,44,51.0,25.0,False
2014,30,25.0,47.0,True
3013,0,38.0,41.0,True
3224,98,36.0,42.0,True
2955,164,46.0,38.0,False
1805,0,13.0,33.0,True
1491,34,12.0,52.0,True
2390,0,38.0,41.0,True
1840,107,20.0,34.0,True
3127,84,53.0,50.0,False
1778,76,38.0,17.0,False
2254,38,14.0,17.0,False
1321,0,10.0,29.0,True
3940,140,60.0,47.0,False
2224,156,43.0,31.0,False
2995,44,46.0,17.0,False
4475,244,45.0,66.0,True
1894,44,42.0,29.0,False
2160,0,52.0,32.0,False
2577,7,35.0,43.0,False
2136,7,17.0,38.0,True
2868,47,51.0,25.0,False
2345,0,50.0,33.0,False
724,0,14.0,2.0,False
2911,77,52.0,34.0,False
2444,49,22.0,47.0,True
3569,72,49.0,61.0,True
2272,77,35.0,31.0,False
2367,105,53.0,25.0,False
1860,15,27.0,48.0,True
2450,102,34.0,26.0,False
1447,47,28.0,19.0,False
2100,61,44.0,23.0,False
2506,73,31.0,38.0,True
2162,141,41.0,13.0,False
1851,111,39.0,23.0,False
3131,146,70.0,41.0,False
2828,94,36.0,25.0,False
2227,39,47.0,32.0,False
2360,11,46.0,38.0,False
2360,57,27.0,52.0,True
2067,57,22.0,38.0,True
1656,146,40.0,26.0,False
1854,220,44.0,26.0,False
1571,54,24.0,40.0,True
1206,63,36.0,16.0,False
2028,144,44.0,18.0,False
3631,83,58.0,69.0,True
2483,106,38.0,35.0,True
2971,169,48.0,32.0,False
1521,0,7.0,25.0,True
1849,0,30.0,26.0,True
2457,44,39.0,24.0,False
3444,41,31.0,47.0,True
2460,146,33.0,19.0,False
2192,295,20.0,24.0,True
2504,0,52.0,36.0,False
2861,6,37.0,36.0,True
4164,50,68.0,67.0,True
1874,170,21.0,48.0,True
1505,88,45.0,8.0,False
1839,82,52.0,20.0,False
2805,208,40.0,34.0,False
3045,44,48.0,38.0,True
1979,0,34.0,23.0,False
2340,33,47.0,14.0,False
933,0,20.0,9.0,False
2980,122,55.0,61.0,True
1804,52,22.0,40.0,True
2199,0,33.0,24.0,False
1546,155,33.0,14.0,False
2398,63,47.0,23.0,False
1976,236,39.0,18.0,False
3031,0,28.0,41.0,True
2141,103,19.0,30.0,True
1558,92,10.0,24.0,True
2539,118,53.0,36.0,False
1932,46,14.0,27.0,True
2878,142,38.0,31.0,False
3706,167,65.0,57.0,True
2056,160,29.0,44.0,True
620,45,1.0,9.0,True
1747,80,44.0,25.0,False
2632,129,35.0,46.0,True
1355,109,26.0,8.0,False
3037,62,43.0,43.0,True
2602,276,54.0,20.0,False
2354,60,49.0,41.0,False
2354,131,33.0,44.0,True
2405,134,36.0,13.0,False
1652,141,16.0,31.0,True
2565,78,34.0,37.0,True
1828,45,24.0,32.0,True
2704,86,46.0,34.0,False
2570,18,46.0,39.0,False
2010,44,46.0,15.0,False
1881,20,42.0,24.0,False
1465,54,13.0,26.0,True
2718,47,32.0,18.0,False
2146,168,43.0,16.0,False
2522,0,31.0,42.0,True
2264,82,45.0,21.0,False
2095,145,24.0,51.0,True
3090,216,63.0,36.0,False
2273,56,43.0,36.0,False
2483,113,38.0,41.0,True
1203,0,29.0,5.0,False
2075,40,11.0,37.0,True
2424,115,46.0,36.0,False
1677,262,43.0,8.0,False
2464,137,44.0,34.0,False
1128,51,23.0,3.0,False
1853,231,16.0,36.0,True
2479,53,27.0,37.0,True
2464,74,42.0,42.0,False
2639,152,27.0,45.0,True
3093,112,39.0,46.0,True
2819,85,48.0,67.0,True
1537,94,15.0,27.0,True
1612,181,37.0,10.0,False
2078,0,41.0,21.0,False
2314,95,27.0,40.0,True
4143,59,56.0,72.0,True
1553,16,18.0,39.0,True
1388,152,9.0,24.0,True
2452,111,51.0,39.0,False
2177,171,26.0,43.0,True
1889,0,28.0,39.0,True
2521,19,52.0,26.0,False
2170,52,22.0,30.0,True
2248,0,30.0,33.0,True
2522,89,32.0,47.0,True
2341,60,34.0,24.0,True
2786,54,41.0,32.0,False
1362,0,34.0,9.0,False
2738,77,33.0,37.0,False
3717,44,54.0,44.0,False
1644,130,15.0,35.0,True
3230,11,60.0,46.0,False
2962,0,43.0,67.0,True
2243,1,18.0,30.0,True
1662,1,30.0,25.0,False
1868,0,57.0,29.0,False
2827,60,52.0,62.0,True
2131,179,25.0,42.0,True
2961,58,56.0,38.0,True
2380,129,25.0,46.0,True
2169,184,43.0,28.0,False
1161,81,24.0,7.0,False
2229,132,37.0,47.0,True
2177,0,34.0,30.0,False
1224,0,29.0,8.0,False
2101,253,21.0,30.0,True
2331,129,33.0,26.0,False
2827,49,38.0,47.0,True
3634,226,58.0,45.0,True
1564,290,7.0,34.0,True
2686,43,32.0,60.0,True
1997,88,39.0,19.0,False
3215,0,54.0,47.0,False
2467,0,54.0,46.0,False
3046,116,22.0,47.0,True
1681,50,14.0,37.0,True
1898,13,52.0,27.0,False
1636,139,39.0,19.0,False
2289,105,35.0,41.0,True
2135,68,30.0,49.0,True
1933,41,36.0,46.0,True
1914,63,20.0,13.0,False
2524,156,39.0,40.0,False
1675,108,27.0,9.0,False
1933,33,13.0,31.0,True
2181,1,58.0,20.0,False
1971,88,36.0,26.0,True
2023,111,30.0,16.0,False
2101,51,24.0,50.0,True
2115,158,30.0,47.0,True
3013,108,57.0,42.0,False
2161,247,29.0,36.0,True
3222,129,57.0,65.0,True
3956,176,55.0,57.0,False
1781,96,24.0,22.0,True
1591,162,13.0,31.0,True
2043,56,30.0,40.0,True
3188,72,47.0,64.0,True
2058,49,31.0,40.0,True
2272,49,40.0,48.0,True
2317,52,50.0,39.0,False
1608,167,46.0,16.0,False
2682,138,44.0,26.0,False
1978,87,18.0,34.0,True
1576,52,41.0,21.0,False
2518,102,34.0,40.0,True
2556,75,32.0,30.0,False
2415,42,30.0,26.0,True
1587,44,40.0,14.0,False
2933,91,43.0,31.0,False
1446,119,7.0,28.0,True
2683,231,31.0,44.0,True
2966,0,77.0,57.0,False
2352,113,33.0,48.0,True
2405,60,28.0,50.0,True
3172,0,47.0,45.0,False
2224,20,23.0,35.0,True
2679,0,54.0,36.0,False
1682,147,24.0,34.0,True
3437,3,48.0,37.0,False
2978,69,33.0,42.0,False
2561,20,35.0,49.0,True
2011,89,33.0,15.0,False
2693,78,40.0,34.0,False
1575,126,37.0,16.0,False
2012,47,46.0,33.0,False
1852,0,32.0,19.0,False
1921,43,36.0,10.0,False
2488,56,37.0,46.0,True
2045,59,22.0,37.0,True
1762,12,22.0,17.0,False
1718,108,10.0,34.0,True
2853,0,38.0,38.0,False
2164,84,28.0,41.0,True
2136,70,28.0,39.0,True
1942,278,44.0,18.0,False
2688,94,54.0,37.0,False
2641,144,41.0,34.0,False
2652,51,48.0,31.0,False
2377,210,7.0,39.0,True
1750,187,13.0,15.0,False
1630,206,14.0,40.0,True
1831,0,12.0,41.0,True
2885,0,49.0,53.0,True
1763,136,28.0,46.0,True
2090,0,38.0,21.0,False
2403,0,29.0,44.0,True
2146,187,32.0,21.0,False
1845,97,38.0,23.0,False
2632,141,34.0,46.0,True
1670,0,15.0,33.0,True
3595,0,59.0,51.0,False
1869,53,11.0,33.0,True
1671,301,16.0,35.0,True
2975,57,28.0,54.0,True
2631,1,34.0,35.0,False
2789,166,36.0,44.0,True
1968,56,34.0,38.0,True
1763,162,18.0,37.0,True
2355,33,31.0,48.0,True
1834,80,26.0,14.0,False
2259,54,54.0,39.0,False
1577,16,14.0,25.0,True
2575,221,39.0,47.0,True
3641,53,46.0,47.0,False
2967,171,35.0,40.0,True
1486,0,14.0,32.0,True
3323,118,34.0,35.0,True
1654,84,8.0,21.0,True
1636,73,16.0,35.0,True
2774,135,27.0,49.0,True
2364,188,36.0,45.0,True
2643,46,55.0,63.0,True
1853,53,17.0,40.0,True
2145,147,17.0,29.0,True
2116,51,23.0,41.0,True
3210,0,42.0,31.0,True
769,45,17.0,5.0,False
1891,17,9.0,28.0,True
1716,147,29.0,10.0,False
4218,9,38.0,27.0,True
3376,39,36.0,25.0,False
1473,74,28.0,12.0,False
1471,230,11.0,8.0,False
4100,135,43.0,23.0,False
1385,6,10.0,26.0,True
2560,176,24.0,12.0,False
2539,154,36.0,23.0,False
2286,174,8.0,17.0,True
3222,57,59.0,53.0,False
2604,69,34.0,45.0,True
2029,99,21.0,51.0,True
1472,40,27.0,16.0,False
2591,93,44.0,32.0,False
2548,0,24.0,50.0,True
1002,168,21.0,6.0,False
1781,32,34.0,21.0,False
2217,64,31.0,36.0,True
1480,0,36.0,16.0,False
1828,59,11.0,46.0,True
1347,51,18.0,24.0,True
1895,56,28.0,46.0,True
2972,0,42.0,53.0,True
1944,48,24.0,35.0,True
1971,70,27.0,38.0,True
2713,59,43.0,24.0,False
1741,83,27.0,41.0,True
1037,51,12.0,22.0,True
918,81,20.0,7.0,False
1549,0,35.0,17.0,False
1589,11,13.0,29.0,True
2831,218,48.0,52.0,True
2067,0,44.0,34.0,False
1880,206,36.0,15.0,False
1620,6,8.0,29.0,True
1767,0,26.0,14.0,False
1932,44,20.0,44.0,True
1689,131,17.0,47.0,True
1880,146,37.0,19.0,False
2309,60,44.0,27.0,False
2198,51,33.0,29.0,True
3476,109,34.0,48.0,True
1958,183,28.0,32.0,True
3079,0,36.0,38.0,True
4425,93,63.0,75.0,True
1563,51,5.0,26.0,True
2367,69,33.0,30.0,False
2569,149,39.0,27.0,False
1532,117,40.0,22.0,False
1675,0,27.0,50.0,True
3040,66,45.0,42.0,False
937,161,2.0,17.0,True
1377,129,13.0,31.0,True
1631,77,16.0,33.0,True
2481,120,41.0,27.0,False
4137,53,60.0,68.0,False
2377,118,63.0,23.0,False
2734,264,49.0,48.0,True
2369,48,38.0,48.0,True
2901,193,39.0,38.0,False
2465,81,50.0,17.0,False
1987,74,11.0,28.0,True
1962,46,29.0,21.0,False
1332,191,25.0,10.0,False
3851,0,58.0,61.0,True
2574,142,41.0,34.0,False
1349,0,4.0,38.0,True
1334,131,33.0,9.0,False
1620,296,20.0,12.0,False
2075,118,44.0,14.0,False
1758,70,43.0,27.0,False
2077,38,53.0,40.0,False
3436,3,57.0,35.0,False
2546,109,30.0,49.0,True
1974,71,42.0,29.0,False
2135,85,18.0,40.0,True
3146,60,37.0,41.0,True
1759,0,44.0,28.0,False
1436,171,6.0,36.0,True
1490,131,26.0,9.0,False
1933,58,24.0,42.0,True
1776,67,19.0,26.0,True
1684,0,35.0,13.0,False
2186,88,36.0,17.0,False
3010,51,41.0,45.0,True
1711,54,10.0,40.0,True
2254,130,24.0,41.0,True
1653,229,35.0,13.0,False
1494,0,17.0,27.0,True
1639,78,32.0,14.0,False
2020,0,18.0,48.0,True
2413,102,33.0,47.0,True
1939,172,11.0,29.0,True
2887,171,39.0,21.0,False
2022,48,44.0,23.0,False
2414,125,46.0,33.0,False
2261,32,41.0,43.0,False
2386,55,40.0,30.0,False
2597,88,37.0,23.0,False
1945,0,18.0,38.0,True
1977,331,37.0,23.0,False
919,109,25.0,3.0,False
2113,153,23.0,40.0,True
1439,14,14.0,30.0,True
917,9,3.0,11.0,True
2975,8,53.0,59.0,False
2536,97,36.0,60.0,True
2677,85,24.0,52.0,True
2931,9,39.0,48.0,True
1683,144,14.0,27.0,True
1273,0,26.0,10.0,False
1874,69,27.0,32.0,True
2763,56,28.0,28.0,False
1985,0,27.0,43.0,True
2032,52,19.0,47.0,True
1644,98,30.0,15.0,False
1949,65,40.0,19.0,False
1792,273,25.0,40.0,True
1943,94,36.0,20.0,False
1721,279,23.0,30.0,True
2114,111,39.0,21.0,False
2054,119,44.0,23.0,False
1728,164,15.0,24.0,True
2714,44,22.0,39.0,True
2768,71,48.0,55.0,True
2235,137,29.0,37.0,True
1512,51,18.0,29.0,True
1386,10,18.0,33.0,True
2145,67,35.0,44.0,True
3144,109,45.0,23.0,False
1418,105,21.0,28.0,True
1542,104,18.0,7.0,False
3983,97,66.0,43.0,False
1936,30,32.0,18.0,False
2127,337,28.0,26.0,False
2010,99,30.0,41.0,True
1606,98,20.0,42.0,True
1262,11,8.0,30.0,True
2559,48,36.0,20.0,False
2431,50,34.0,39.0,True
1937,268,38.0,18.0,False
2455,136,43.0,32.0,False
1733,120,37.0,16.0,False
3018,116,38.0,46.0,True
1509,68,7.0,25.0,True
1731,82,18.0,47.0,True
2231,0,48.0,32.0,False
2101,91,13.0,25.0,True
2186,58,42.0,19.0,False
2407,103,45.0,37.0,False
2672,174,30.0,36.0,True
1666,189,31.0,18.0,False
2103,107,16.0,34.0,True
1606,141,13.0,29.0,True
3078,78,31.0,34.0,True
2433,154,42.0,45.0,False
2036,152,45.0,20.0,False
2022,67,40.0,32.0,False
2281,193,33.0,41.0,True
3606,100,44.0,34.0,False
1527,57,42.0,20.0,False
1626,238,30.0,15.0,False
1375,174,21.0,16.0,False
3382,55,52.0,51.0,True
2639,166,32.0,32.0,True
1856,141,33.0,27.0,False
2636,59,37.0,41.0,True
1709,105,15.0,33.0,True
1812,26,37.0,20.0,False
2777,94,32.0,49.0,True
2097,69,37.0,25.0,False
2465,97,27.0,40.0,True
2801,23,44.0,35.0,False
2015,201,45.0,34.0,False
1758,0,14.0,29.0,True
2709,33,32.0,49.0,True
2927,11,48.0,32.0,False
4502,52,80.0,71.0,True
1218,45,34.0,9.0,False
2353,0,31.0,34.0,True
2160,0,46.0,31.0,False
2524,62,45.0,31.0,False
2001,0,45.0,32.0,False
1955,142,30.0,17.0,False
1888,155,30.0,30.0,False
2037,135,49.0,11.0,False
2014,73,34.0,23.0,False
1532,146,27.0,15.0,False
1471,0,35.0,10.0,False
1709,166,23.0,19.0,False
2239,217,26.0,33.0,True
944,58,11.0,21.0,True
1561,46,15.0,28.0,True
1607,12,21.0,16.0,False
2810,116,37.0,21.0,False
2341,108,18.0,18.0,True
2153,163,12.0,35.0,True
2240,70,35.0,29.0,False
2719,198,43.0,30.0,False
1945,95,46.0,19.0,False
2648,80,22.0,43.0,True
1154,106,6.0,23.0,True
2941,64,46.0,41.0,True
1686,0,28.0,45.0,True
2489,53,45.0,36.0,False
3420,102,32.0,41.0,True
1802,51,11.0,44.0,True
1945,139,42.0,21.0,False
2346,102,45.0,27.0,False
1114,48,11.0,26.0,True
1808,87,20.0,37.0,True
2041,0,27.0,46.0,True
1574,118,28.0,32.0,True
1874,119,45.0,15.0,False
1850,74,39.0,21.0,False
1699,64,16.0,31.0,True
2224,163,25.0,38.0,True
2690,166,33.0,28.0,False
1239,39,8.0,26.0,True
3139,49,48.0,51.0,True
3732,67,77.0,69.0,False
1010,0,5.0,19.0,True
2389,50,30.0,24.0,True
2592,0,33.0,56.0,True
2188,106,24.0,51.0,True
1628,6,39.0,16.0,False
2910,42,38.0,39.0,True
3096,0,36.0,34.0,True
1821,139,37.0,21.0,False
3049,122,45.0,32.0,False
1953,47,25.0,36.0,True
2901,129,51.0,21.0,False
1526,42,9.0,31.0,True
1770,0,43.0,19.0,False
2604,0,33.0,59.0,True
3318,50,32.0,45.0,True
2473,93,25.0,32.0,False
2253,43,37.0,27.0,False
2340,136,47.0,50.0,True
3215,0,59.0,42.0,False
3333,92,45.0,39.0,False
2408,156,57.0,22.0,False
2460,10,35.0,33.0,True
3805,0,42.0,53.0,True
2424,121,50.0,14.0,False
2790,56,39.0,42.0,True
2878,105,44.0,22.0,False
2383,72,43.0,53.0,True
1708,118,43.0,19.0,False
3117,198,49.0,32.0,False
2242,207,46.0,14.0,False
1376,6,12.0,30.0,True
1638,0,29.0,21.0,False
1408,81,10.0,36.0,True
1818,214,26.0,18.0,False
2094,114,24.0,27.0,True
1931,94,16.0,49.0,True
2167,149,25.0,36.0,True
2217,271,26.0,24.0,False
1889,15,31.0,24.0,False
1069,64,23.0,6.0,False
3938,0,71.0,59.0,True
2311,96,41.0,31.0,False
1932,44,40.0,21.0,False
2342,89,28.0,53.0,True
2200,166,35.0,19.0,False
2392,0,42.0,38.0,False
1865,0,16.0,39.0,True
2549,125,32.0,27.0,False
2511,85,27.0,29.0,True
4017,238,48.0,35.0,False
3558,225,56.0,28.0,False
2428,4,45.0,30.0,False
2856,163,35.0,51.0,True
1613,80,33.0,9.0,False
1833,248,8.0,21.0,True
3210,0,45.0,19.0,False
3454,28,29.0,15.0,False
2404,0,39.0,33.0,False
2239,17,29.0,37.0,True
1968,115,41.0,27.0,False
2047,194,33.0,19.0,False
3312,7,68.0,51.0,True
2702,107,45.0,54.0,True
1917,48,45.0,17.0,False
2289,1,54.0,28.0,False
2187,0,41.0,14.0,False
2207,119,47.0,33.0,False
2641,71,26.0,52.0,True
1159,143,9.0,27.0,True
2349,225,27.0,26.0,True
2517,85,38.0,27.0,False
2653,118,30.0,47.0,True
1915,282,9.0,31.0,True
2628,108,23.0,32.0,True
1798,42,40.0,29.0,False
2478,0,50.0,29.0,False
1860,77,45.0,28.0,False
2646,223,47.0,51.0,True
2527,59,27.0,19.0,False
3401,94,67.0,65.0,True
1821,152,34.0,13.0,False
2143,0,30.0,38.0,True
2255,12,32.0,43.0,True
2756,102,46.0,38.0,False
1109,91,4.0,21.0,True
1878,65,46.0,28.0,False
1813,61,25.0,25.0,True
2604,144,60.0,22.0,False
3221,176,43.0,28.0,True
2488,86,56.0,25.0,False
2194,152,31.0,38.0,True
2115,0,33.0,24.0,False
2601,0,49.0,55.0,True
2131,224,27.0,17.0,False
1861,69,37.0,25.0,False
2056,100,28.0,15.0,False
1359,264,22.0,18.0,False
3177,0,53.0,28.0,False
2454,68,29.0,42.0,True
3139,0,40.0,46.0,False
3543,13,58.0,60.0,True
3486,150,40.0,44.0,True
2080,82,44.0,34.0,False
1535,68,26.0,17.0,False
1265,96,13.0,42.0,True
2160,90,41.0,18.0,False
1592,0,34.0,3.0,False
1827,102,28.0,12.0,False
2972,103,52.0,39.0,False
1494,0,36.0,13.0,False
3151,249,35.0,46.0,True
2751,78,39.0,28.0,False
3270,56,33.0,39.0,False
1602,90,12.0,24.0,True
1968,150,19.0,57.0,True
1784,18,41.0,15.0,False
1978,82,32.0,37.0,True
2393,0,45.0,43.0,False
1902,234,25.0,23.0,False
1696,117,24.0,32.0,True
2266,89,50.0,28.0,False
1559,128,19.0,38.0,True
4079,77,39.0,45.0,True
2238,44,39.0,26.0,False
1193,104,9.0,27.0,True
2675,142,48.0,46.0,False
5148,49,65.0,50.0,False
1934,64,57.0,22.0,False
2083,150,11.0,31.0,True
1734,38,25.0,37.0,True
1435,113,16.0,31.0,True
2350,213,46.0,30.0,False
2663,181,48.0,54.0,True
2806,162,51.0,26.0,False
2807,204,60.0,33.0,False
2008,98,29.0,19.0,False
2362,10,25.0,40.0,True
1003,154,4.0,33.0,True
1815,204,39.0,17.0,False
2886,0,38.0,40.0,True
2128,223,24.0,43.0,True
2022,110,33.0,31.0,False
2570,107,28.0,37.0,True
2208,3,28.0,36.0,True
1424,164,16.0,35.0,True
1462,150,14.0,33.0,True
748,0,20.0,6.0,False
1762,42,41.0,21.0,False
2335,85,18.0,39.0,True
1636,49,19.0,46.0,True
3498,1,32.0,48.0,True
1912,0,28.0,48.0,True
1460,159,42.0,21.0,False
2792,132,35.0,53.0,True
3419,8,52.0,47.0,False
1719,7,41.0,16.0,False
1999,103,41.0,24.0,False
2055,66,24.0,51.0,True
1762,63,15.0,43.0,True
2652,157,38.0,22.0,False
3010,58,44.0,37.0,False
1358,0,30.0,16.0,False
1275,99,11.0,41.0,True
2495,82,43.0,42.0,False
3401,155,58.0,34.0,False
1588,215,16.0,28.0,True
2542,184,35.0,45.0,True
2620,0,30.0,68.0,True
1435,165,17.0,28.0,True
2731,41,38.0,27.0,False
2319,0,53.0,29.0,False
3519,102,57.0,50.0,False
1220,165,10.0,27.0,True
2283,43,27.0,41.0,True
2632,0,52.0,54.0,True
2739,49,53.0,51.0,True
2242,6,47.0,27.0,False
3569,148,52.0,57.0,False
1367,391,20.0,6.0,False
3000,203,30.0,45.0,True
1529,0,27.0,16.0,False
2246,202,27.0,42.0,True
1260,0,8.0,16.0,True
1318,0,7.0,45.0,True
2940,0,31.0,50.0,True
2119,1,26.0,42.0,True
1665,83,20.0,43.0,True
3053,82,39.0,26.0,False
1663,44,26.0,37.0,True
2157,103,45.0,24.0,False
2153,175,31.0,14.0,False
2486,53,38.0,44.0,True
2313,18,27.0,39.0,True
1403,116,34.0,20.0,False
2644,55,37.0,37.0,True
2077,110,37.0,27.0,False
1697,280,36.0,22.0,False
1514,280,25.0,8.0,False
1766,41,39.0,21.0,False
3092,18,39.0,56.0,True
2737,94,45.0,30.0,False
2417,92,20.0,34.0,True
3643,53,46.0,55.0,True
1588,152,36.0,13.0,False
2817,2,40.0,37.0,False
1715,213,29.0,12.0,False
3093,134,56.0,42.0,False
1138,82,17.0,29.0,True
1259,81,30.0,14.0,False
2590,0,24.0,37.0,True
2521,121,40.0,27.0,False
3427,133,63.0,35.0,False
1774,48,17.0,44.0,True
1566,119,11.0,32.0,True
2941,90,34.0,47.0,True
2091,52,53.0,23.0,False
2020,171,20.0,36.0,True
3091,136,40.0,23.0,False
2026,103,32.0,25.0,False
1973,0,38.0,31.0,False
2351,58,51.0,3.0,False
1733,47,26.0,32.0,True
1769,0,35.0,34.0,False
1696,85,8.0,32.0,True
2243,78,43.0,27.0,False
1480,112,29.0,12.0,False
1725,83,30.0,41.0,True
3322,0,60.0,44.0,False
2702,39,38.0,39.0,True
2780,46,40.0,52.0,True
2145,42,34.0,44.0,True
4199,141,54.0,53.0,True
1906,167,26.0,38.0,True
1807,93,17.0,39.0,True
2357,0,50.0,21.0,False
3619,124,51.0,42.0,False
2508,10,36.0,41.0,False
1285,35,12.0,32.0,True
1703,140,26.0,29.0,True
3382,0,50.0,58.0,False
3025,97,37.0,37.0,True
2494,63,34.0,40.0,True
1898,133,28.0,20.0,False
2755,0,49.0,46.0,True
1222,90,12.0,27.0,True
2283,4,44.0,31.0,False
1138,80,26.0,10.0,False
1559,22,16.0,55.0,True
1514,0,29.0,11.0,False
1757,28,18.0,42.0,True
3335,106,58.0,45.0,False
2249,103,23.0,51.0,True
2093,0,20.0,23.0,True
2417,49,33.0,16.0,False
2298,66,26.0,27.0,True
3727,86,52.0,39.0,False
2031,0,30.0,38.0,True
3231,9,54.0,35.0,False
3435,196,47.0,42.0,True
3068,179,30.0,40.0,True
2313,152,36.0,23.0,False
2096,138,19.0,27.0,True
3899,316,22.0,32.0,True
3711,65,28.0,31.0,True
2420,233,32.0,12.0,False
1698,0,13.0,33.0,True
2091,64,37.0,12.0,False
2752,8,40.0,43.0,True
2359,7,28.0,32.0,True
1600,65,35.0,19.0,False
2862,127,27.0,34.0,True
2954,198,33.0,21.0,False
1777,51,35.0,17.0,False
2246,49,45.0,25.0,False
1411,106,15.0,26.0,True
1354,158,12.0,40.0,True
1995,69,39.0,7.0,False
2348,2,24.0,32.0,True
1781,163,15.0,33.0,True
1773,16,13.0,34.0,True
1630,105,9.0,22.0,True
1552,89,37.0,9.0,False
917,82,7.0,20.0,True
3433,100,35.0,58.0,False
2292,7,36.0,32.0,False
1521,94,27.0,14.0,False
2734,47,34.0,23.0,False
2009,123,17.0,27.0,True
3313,24,49.0,44.0,True
2332,15,47.0,27.0,False
1680,206,25.0,6.0,False
2593,118,32.0,49.0,True
2377,77,37.0,50.0,True
1688,140,17.0,23.0,True
2461,117,50.0,32.0,False
4271,115,77.0,54.0,True
1768,257,12.0,9.0,False
1468,162,29.0,8.0,False
1922,193,7.0,28.0,True
2409,82,35.0,14.0,False
3642,22,55.0,27.0,False
3422,7,42.0,27.0,False
3889,152,41.0,40.0,True
3031,0,39.0,41.0,False
3142,12,44.0,32.0,False
1025,156,1.0,17.0,True
1979,71,46.0,18.0,False
2211,13,28.0,45.0,True
2473,48,41.0,31.0,False
1460,85,28.0,15.0,False
1570,97,33.0,14.0,False
3160,0,35.0,44.0,True
3253,155,41.0,44.0,False
1950,116,33.0,12.0,False
1872,78,27.0,16.0,False
2297,0,27.0,10.0,False
2332,0,20.0,17.0,False
3055,444,19.0,23.0,True
2592,62,40.0,13.0,False
1943,292,26.0,4.0,False
1630,49,25.0,36.0,True
1653,160,19.0,31.0,True
2399,46,31.0,8.0,False
2835,153,50.0,22.0,False
2762,0,45.0,29.0,True
3642,285,42.0,45.0,True
2390,15,28.0,36.0,True
2861,172,45.0,49.0,True
1934,7,46.0,20.0,False
1207,7,26.0,9.0,False
